year,grandprix,driver,position
2021,São Paulo Grand Prix,Lando Norris,14
2021,São Paulo Grand Prix,Lando Norris,13
2021,São Paulo Grand Prix,Lando Norris,12
2021,São Paulo Grand Prix,Lando Norris,11
2021,São Paulo Grand Prix,Lando Norris,10
2021,São Paulo Grand Prix,Lando Norris,10
2021,São Paulo Grand Prix,Lando Norris,9
2021,São Paulo Grand Prix,Lando Norris,16
2021,São Paulo Grand Prix,Lando Norris,15
2021,São Paulo Grand Prix,Lando Norris,14
2021,São Paulo Grand Prix,Lando Norris,13
2021,São Paulo Grand Prix,Lando Norris,12
2021,São Paulo Grand Prix,Lando Norris,11
2021,São Paulo Grand Prix,Lando Norris,10
2021,São Paulo Grand Prix,Sebastian Vettel,8
2021,São Paulo Grand Prix,Sebastian Vettel,7
2021,São Paulo Grand Prix,Sebastian Vettel,14
2021,São Paulo Grand Prix,Sebastian Vettel,13
2021,São Paulo Grand Prix,Sebastian Vettel,12
2021,São Paulo Grand Prix,Sebastian Vettel,10
2021,São Paulo Grand Prix,Sebastian Vettel,10
2021,São Paulo Grand Prix,Kimi Raikkonen,17
2021,São Paulo Grand Prix,Kimi Raikkonen,16
2021,São Paulo Grand Prix,Kimi Raikkonen,16
2021,São Paulo Grand Prix,Kimi Raikkonen,15
2021,São Paulo Grand Prix,Kimi Raikkonen,18
2021,São Paulo Grand Prix,Kimi Raikkonen,17
2021,São Paulo Grand Prix,Kimi Raikkonen,16
2021,São Paulo Grand Prix,Kimi Raikkonen,15
2021,São Paulo Grand Prix,Kimi Raikkonen,14
2021,São Paulo Grand Prix,Kimi Raikkonen,13
2021,São Paulo Grand Prix,Kimi Raikkonen,12
2021,São Paulo Grand Prix,Kimi Raikkonen,12
2021,São Paulo Grand Prix,George Russell,19
2021,São Paulo Grand Prix,George Russell,18
2021,São Paulo Grand Prix,George Russell,17
2021,São Paulo Grand Prix,George Russell,17
2021,São Paulo Grand Prix,George Russell,16
2021,São Paulo Grand Prix,George Russell,15
2021,São Paulo Grand Prix,George Russell,14
2021,São Paulo Grand Prix,George Russell,13
2021,São Paulo Grand Prix,George Russell,12
2021,São Paulo Grand Prix,George Russell,13
2021,São Paulo Grand Prix,George Russell,13
2021,São Paulo Grand Prix,George Russell,12
2021,São Paulo Grand Prix,George Russell,15
2021,São Paulo Grand Prix,George Russell,14
2021,São Paulo Grand Prix,George Russell,13
2021,São Paulo Grand Prix,Antonio Giovinazzi,13
2021,São Paulo Grand Prix,Antonio Giovinazzi,12
2021,São Paulo Grand Prix,Antonio Giovinazzi,11
2021,São Paulo Grand Prix,Antonio Giovinazzi,10
2021,São Paulo Grand Prix,Antonio Giovinazzi,15
2021,São Paulo Grand Prix,Antonio Giovinazzi,14
2021,São Paulo Grand Prix,Antonio Giovinazzi,13
2021,São Paulo Grand Prix,Antonio Giovinazzi,15
2021,São Paulo Grand Prix,Antonio Giovinazzi,14
2021,São Paulo Grand Prix,Yuki Tsunoda,13
2021,São Paulo Grand Prix,Yuki Tsunoda,18
2021,São Paulo Grand Prix,Yuki Tsunoda,17
2021,São Paulo Grand Prix,Yuki Tsunoda,17
2021,São Paulo Grand Prix,Yuki Tsunoda,15
2021,São Paulo Grand Prix,Yuki Tsunoda,14
2021,São Paulo Grand Prix,Yuki Tsunoda,13
2021,São Paulo Grand Prix,Yuki Tsunoda,12
2021,São Paulo Grand Prix,Yuki Tsunoda,12
2021,São Paulo Grand Prix,Yuki Tsunoda,11
2021,São Paulo Grand Prix,Yuki Tsunoda,10
2021,São Paulo Grand Prix,Yuki Tsunoda,16
2021,São Paulo Grand Prix,Yuki Tsunoda,15
2021,São Paulo Grand Prix,Nicholas Latifi,17
2021,São Paulo Grand Prix,Nicholas Latifi,16
2021,São Paulo Grand Prix,Nicholas Latifi,18
2021,São Paulo Grand Prix,Nicholas Latifi,18
2021,São Paulo Grand Prix,Nicholas Latifi,18
2021,São Paulo Grand Prix,Nicholas Latifi,17
2021,São Paulo Grand Prix,Nicholas Latifi,17
2021,São Paulo Grand Prix,Nicholas Latifi,16
2021,São Paulo Grand Prix,Nikita Mazepin,15
2021,São Paulo Grand Prix,Nikita Mazepin,14
2021,São Paulo Grand Prix,Nikita Mazepin,17
2021,São Paulo Grand Prix,Nikita Mazepin,17
2021,São Paulo Grand Prix,Nikita Mazepin,18
2021,São Paulo Grand Prix,Nikita Mazepin,17
2021,São Paulo Grand Prix,Mick Schumacher,15
2021,São Paulo Grand Prix,Mick Schumacher,19
2021,São Paulo Grand Prix,Mick Schumacher,18
2021,São Paulo Grand Prix,Daniel Ricciardo,9
2021,São Paulo Grand Prix,Daniel Ricciardo,8
2021,São Paulo Grand Prix,Daniel Ricciardo,7
2021,São Paulo Grand Prix,Daniel Ricciardo,5
2021,São Paulo Grand Prix,Daniel Ricciardo,4
2021,São Paulo Grand Prix,Daniel Ricciardo,8
2021,São Paulo Grand Prix,Lance Stroll,11
2021,São Paulo Grand Prix,Lance Stroll,17
2021,São Paulo Grand Prix,Lance Stroll,16
2021,São Paulo Grand Prix,Lance Stroll,15
2021,São Paulo Grand Prix,Lance Stroll,14
2021,São Paulo Grand Prix,Lance Stroll,13
2021,São Paulo Grand Prix,Lance Stroll,12
2021,Qatar Grand Prix,Max Verstappen,3
2021,Qatar Grand Prix,Max Verstappen,2
2021,Qatar Grand Prix,Fernando Alonso,6
2021,Qatar Grand Prix,Fernando Alonso,4
2021,Qatar Grand Prix,Fernando Alonso,4
2021,Qatar Grand Prix,Fernando Alonso,3
2021,Qatar Grand Prix,Sergio Perez,8
2021,Qatar Grand Prix,Sergio Perez,7
2021,Qatar Grand Prix,Sergio Perez,6
2021,Qatar Grand Prix,Sergio Perez,5
2021,Qatar Grand Prix,Sergio Perez,4
2021,Qatar Grand Prix,Sergio Perez,10
2021,Qatar Grand Prix,Sergio Perez,9
2021,Qatar Grand Prix,Sergio Perez,7
2021,Qatar Grand Prix,Sergio Perez,5
2021,Qatar Grand Prix,Sergio Perez,4
2021,Qatar Grand Prix,Sergio Perez,3
2021,Qatar Grand Prix,Sergio Perez,6
2021,Qatar Grand Prix,Sergio Perez,5
2021,Qatar Grand Prix,Sergio Perez,4
2021,Qatar Grand Prix,Esteban Ocon,6
2021,Qatar Grand Prix,Esteban Ocon,6
2021,Qatar Grand Prix,Esteban Ocon,5
2021,Qatar Grand Prix,Esteban Ocon,10
2021,Qatar Grand Prix,Esteban Ocon,9
2021,Qatar Grand Prix,Esteban Ocon,8
2021,Qatar Grand Prix,Esteban Ocon,7
2021,Qatar Grand Prix,Esteban Ocon,6
2021,Qatar Grand Prix,Esteban Ocon,5
2021,Qatar Grand Prix,Esteban Ocon,5
2021,Qatar Grand Prix,Lance Stroll,9
2021,Qatar Grand Prix,Lance Stroll,9
2021,Qatar Grand Prix,Lance Stroll,8
2021,Qatar Grand Prix,Lance Stroll,11
2021,Qatar Grand Prix,Lance Stroll,10
2021,Qatar Grand Prix,Lance Stroll,9
2021,Qatar Grand Prix,Lance Stroll,8
2021,Qatar Grand Prix,Lance Stroll,7
2021,Qatar Grand Prix,Lance Stroll,6
2021,Qatar Grand Prix,Lance Stroll,6
2021,Qatar Grand Prix,Carlos Sainz,7
2021,Qatar Grand Prix,Carlos Sainz,7
2021,Qatar Grand Prix,Carlos Sainz,6
2021,Qatar Grand Prix,Carlos Sainz,5
2021,Qatar Grand Prix,Carlos Sainz,4
2021,Qatar Grand Prix,Carlos Sainz,9
2021,Qatar Grand Prix,Carlos Sainz,8
2021,Qatar Grand Prix,Carlos Sainz,7
2021,Qatar Grand Prix,Charles Leclerc,12
2021,Qatar Grand Prix,Charles Leclerc,11
2021,Qatar Grand Prix,Charles Leclerc,10
2021,Qatar Grand Prix,Charles Leclerc,9
2021,Qatar Grand Prix,Charles Leclerc,8
2021,Qatar Grand Prix,Charles Leclerc,6
2021,Qatar Grand Prix,Charles Leclerc,5
2021,Qatar Grand Prix,Charles Leclerc,12
2021,Qatar Grand Prix,Charles Leclerc,11
2021,Qatar Grand Prix,Charles Leclerc,10
2021,Qatar Grand Prix,Charles Leclerc,9
2021,Qatar Grand Prix,Charles Leclerc,8
2021,Qatar Grand Prix,Lando Norris,4
2021,Qatar Grand Prix,Lando Norris,4
2021,Qatar Grand Prix,Lando Norris,7
2021,Qatar Grand Prix,Lando Norris,6
2021,Qatar Grand Prix,Lando Norris,5
2021,Qatar Grand Prix,Lando Norris,4
2021,Qatar Grand Prix,Lando Norris,10
2021,Qatar Grand Prix,Lando Norris,9
2021,Qatar Grand Prix,Sebastian Vettel,16
2021,Qatar Grand Prix,Sebastian Vettel,15
2021,Qatar Grand Prix,Sebastian Vettel,14
2021,Qatar Grand Prix,Sebastian Vettel,13
2021,Qatar Grand Prix,Sebastian Vettel,12
2021,Qatar Grand Prix,Sebastian Vettel,11
2021,Qatar Grand Prix,Sebastian Vettel,10
2021,Qatar Grand Prix,Sebastian Vettel,9
2021,Qatar Grand Prix,Sebastian Vettel,15
2021,Qatar Grand Prix,Sebastian Vettel,14
2021,Qatar Grand Prix,Sebastian Vettel,13
2021,Qatar Grand Prix,Sebastian Vettel,12
2021,Qatar Grand Prix,Sebastian Vettel,11
2021,Qatar Grand Prix,Sebastian Vettel,10
2021,Qatar Grand Prix,Sebastian Vettel,9
2021,Qatar Grand Prix,Pierre Gasly,17
2021,Qatar Grand Prix,Pierre Gasly,16
2021,Qatar Grand Prix,Pierre Gasly,15
2021,Qatar Grand Prix,Pierre Gasly,13
2021,Qatar Grand Prix,Pierre Gasly,12
2021,Qatar Grand Prix,Pierre Gasly,11
2021,Qatar Grand Prix,Pierre Gasly,8
2021,Qatar Grand Prix,Pierre Gasly,6
2021,Qatar Grand Prix,Pierre Gasly,5
2021,Qatar Grand Prix,Pierre Gasly,10
2021,Qatar Grand Prix,Daniel Ricciardo,15
2021,Qatar Grand Prix,Daniel Ricciardo,14
2021,Qatar Grand Prix,Daniel Ricciardo,13
2021,Qatar Grand Prix,Daniel Ricciardo,12
2021,Qatar Grand Prix,Daniel Ricciardo,11
2021,Qatar Grand Prix,Daniel Ricciardo,10
2021,Qatar Grand Prix,Daniel Ricciardo,9
2021,Qatar Grand Prix,Daniel Ricciardo,8
2021,Qatar Grand Prix,Daniel Ricciardo,15
2021,Qatar Grand Prix,Daniel Ricciardo,14
2021,Qatar Grand Prix,Daniel Ricciardo,12
2021,Qatar Grand Prix,Daniel Ricciardo,12
2021,Qatar Grand Prix,Yuki Tsunoda,19
2021,Qatar Grand Prix,Yuki Tsunoda,18
2021,Qatar Grand Prix,Yuki Tsunoda,17
2021,Qatar Grand Prix,Yuki Tsunoda,16
2021,Qatar Grand Prix,Yuki Tsunoda,15
2021,Qatar Grand Prix,Yuki Tsunoda,14
2021,Qatar Grand Prix,Yuki Tsunoda,12
2021,Qatar Grand Prix,Yuki Tsunoda,11
2021,Qatar Grand Prix,Yuki Tsunoda,10
2021,Qatar Grand Prix,Yuki Tsunoda,15
2021,Qatar Grand Prix,Yuki Tsunoda,14
2021,Qatar Grand Prix,Yuki Tsunoda,13
2021,Qatar Grand Prix,Kimi Raikkonen,12
2021,Qatar Grand Prix,Kimi Raikkonen,19
2021,Qatar Grand Prix,Kimi Raikkonen,18
2021,Qatar Grand Prix,Kimi Raikkonen,17
2021,Qatar Grand Prix,Kimi Raikkonen,15
2021,Qatar Grand Prix,Kimi Raikkonen,14
2021,Qatar Grand Prix,Kimi Raikkonen,13
2021,Qatar Grand Prix,Kimi Raikkonen,12
2021,Qatar Grand Prix,Kimi Raikkonen,18
2021,Qatar Grand Prix,Kimi Raikkonen,17
2021,Qatar Grand Prix,Kimi Raikkonen,16
2021,Qatar Grand Prix,Kimi Raikkonen,15
2021,Qatar Grand Prix,Kimi Raikkonen,14
2021,Qatar Grand Prix,Antonio Giovinazzi,14
2021,Qatar Grand Prix,Antonio Giovinazzi,13
2021,Qatar Grand Prix,Antonio Giovinazzi,12
2021,Qatar Grand Prix,Antonio Giovinazzi,19
2021,Qatar Grand Prix,Antonio Giovinazzi,18
2021,Qatar Grand Prix,Antonio Giovinazzi,17
2021,Qatar Grand Prix,Antonio Giovinazzi,16
2021,Qatar Grand Prix,Antonio Giovinazzi,14
2021,Qatar Grand Prix,Antonio Giovinazzi,14
2021,Qatar Grand Prix,Antonio Giovinazzi,18
2021,Qatar Grand Prix,Antonio Giovinazzi,17
2021,Qatar Grand Prix,Antonio Giovinazzi,15
2021,Qatar Grand Prix,Mick Schumacher,18
2021,Qatar Grand Prix,Mick Schumacher,17
2021,Qatar Grand Prix,Mick Schumacher,16
2021,Qatar Grand Prix,Mick Schumacher,15
2021,Qatar Grand Prix,Mick Schumacher,14
2021,Qatar Grand Prix,Mick Schumacher,18
2021,Qatar Grand Prix,Mick Schumacher,17
2021,Qatar Grand Prix,Mick Schumacher,18
2021,Qatar Grand Prix,Mick Schumacher,17
2021,Qatar Grand Prix,Mick Schumacher,16
2021,Qatar Grand Prix,George Russell,15
2021,Qatar Grand Prix,George Russell,14
2021,Qatar Grand Prix,George Russell,13
2021,Qatar Grand Prix,George Russell,13
2021,Qatar Grand Prix,George Russell,19
2021,Qatar Grand Prix,George Russell,18
2021,Qatar Grand Prix,George Russell,17
2021,Qatar Grand Prix,George Russell,16
2021,Qatar Grand Prix,George Russell,15
2021,Qatar Grand Prix,George Russell,14
2021,Qatar Grand Prix,George Russell,17
2021,Qatar Grand Prix,Nikita Mazepin,19
2021,Qatar Grand Prix,Nikita Mazepin,18
2021,Qatar Grand Prix,Nikita Mazepin,17
2021,Qatar Grand Prix,Nikita Mazepin,16
2021,Qatar Grand Prix,Nikita Mazepin,16
2021,Qatar Grand Prix,Nikita Mazepin,15
2021,Qatar Grand Prix,Nikita Mazepin,19
2021,Qatar Grand Prix,Nikita Mazepin,18
2021,Qatar Grand Prix,Nicholas Latifi,18
2021,Qatar Grand Prix,Nicholas Latifi,17
2021,Qatar Grand Prix,Nicholas Latifi,16
2021,Qatar Grand Prix,Nicholas Latifi,15
2021,Qatar Grand Prix,Nicholas Latifi,14
2021,Qatar Grand Prix,Nicholas Latifi,13
2021,Qatar Grand Prix,Nicholas Latifi,19
2021,Qatar Grand Prix,Nicholas Latifi,18
2021,Qatar Grand Prix,Nicholas Latifi,17
2021,Qatar Grand Prix,Nicholas Latifi,16
2021,Qatar Grand Prix,Nicholas Latifi,15
2021,Qatar Grand Prix,Nicholas Latifi,16
2021,Qatar Grand Prix,Valtteri Bottas,10
2021,Qatar Grand Prix,Valtteri Bottas,9
2021,Qatar Grand Prix,Valtteri Bottas,8
2021,Qatar Grand Prix,Valtteri Bottas,7
2021,Qatar Grand Prix,Valtteri Bottas,6
2021,Qatar Grand Prix,Valtteri Bottas,5
2021,Qatar Grand Prix,Valtteri Bottas,3
2021,Qatar Grand Prix,Valtteri Bottas,13
2021,Qatar Grand Prix,Valtteri Bottas,12
2021,Saudi Arabian Grand Prix,Lewis Hamilton,2
2021,Saudi Arabian Grand Prix,Lewis Hamilton,1
2021,Saudi Arabian Grand Prix,Max Verstappen,2
2021,Saudi Arabian Grand Prix,Max Verstappen,1
2021,Saudi Arabian Grand Prix,Max Verstappen,1
2021,Saudi Arabian Grand Prix,Valtteri Bottas,4
2021,Saudi Arabian Grand Prix,Valtteri Bottas,4
2021,Saudi Arabian Grand Prix,Valtteri Bottas,3
2021,Saudi Arabian Grand Prix,Esteban Ocon,6
2021,Saudi Arabian Grand Prix,Esteban Ocon,4
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,8
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,5
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,4
2021,Saudi Arabian Grand Prix,Pierre Gasly,7
2021,Saudi Arabian Grand Prix,Charles Leclerc,8
2021,Saudi Arabian Grand Prix,Charles Leclerc,8
2021,Saudi Arabian Grand Prix,Charles Leclerc,7
2021,Saudi Arabian Grand Prix,Carlos Sainz,12
2021,Saudi Arabian Grand Prix,Carlos Sainz,11
2021,Saudi Arabian Grand Prix,Carlos Sainz,10
2021,Saudi Arabian Grand Prix,Carlos Sainz,9
2021,Saudi Arabian Grand Prix,Carlos Sainz,9
2021,Saudi Arabian Grand Prix,Carlos Sainz,8
2021,Saudi Arabian Grand Prix,Carlos Sainz,7
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,10
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,10
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,7
2021,Saudi Arabian Grand Prix,Lando Norris,15
2021,Saudi Arabian Grand Prix,Lando Norris,14
2021,Saudi Arabian Grand Prix,Lando Norris,13
2021,Saudi Arabian Grand Prix,Lando Norris,11
2021,Saudi Arabian Grand Prix,Lando Norris,10
2021,Saudi Arabian Grand Prix,Lance Stroll,16
2021,Saudi Arabian Grand Prix,Lance Stroll,18
2021,Saudi Arabian Grand Prix,Lance Stroll,12
2021,Saudi Arabian Grand Prix,Lance Stroll,10
2021,Saudi Arabian Grand Prix,Nicholas Latifi,18
2021,Saudi Arabian Grand Prix,Nicholas Latifi,15
2021,Saudi Arabian Grand Prix,Nicholas Latifi,14
2021,Saudi Arabian Grand Prix,Nicholas Latifi,12
2021,Saudi Arabian Grand Prix,Fernando Alonso,13
2021,Saudi Arabian Grand Prix,Fernando Alonso,14
2021,Saudi Arabian Grand Prix,Fernando Alonso,13
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,12
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,11
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,9
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,15
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,14
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,13
2021,Saudi Arabian Grand Prix,Kimi Raikkonen,12
2021,Saudi Arabian Grand Prix,Kimi Raikkonen,12
2021,Saudi Arabian Grand Prix,Kimi Raikkonen,15
2021,Saudi Arabian Grand Prix,Sebastian Vettel,13
2021,Saudi Arabian Grand Prix,Sebastian Vettel,8
2021,Saudi Arabian Grand Prix,Nikita Mazepin,19
2021,Saudi Arabian Grand Prix,Nikita Mazepin,17
2021,Saudi Arabian Grand Prix,Nikita Mazepin,16
2021,Saudi Arabian Grand Prix,George Russell,16
2021,Saudi Arabian Grand Prix,George Russell,17
2021,Abu Dhabi Grand Prix,Max Verstappen,3
2021,Abu Dhabi Grand Prix,Max Verstappen,2
2021,Abu Dhabi Grand Prix,Max Verstappen,1
2021,Abu Dhabi Grand Prix,Lewis Hamilton,1
2021,Abu Dhabi Grand Prix,Carlos Sainz,3
2021,Abu Dhabi Grand Prix,Carlos Sainz,7
2021,Abu Dhabi Grand Prix,Carlos Sainz,6
2021,Abu Dhabi Grand Prix,Carlos Sainz,4
2021,Abu Dhabi Grand Prix,Carlos Sainz,3
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,6
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,5
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,4
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,3
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,9
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,8
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,7
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,6
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,6
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,5
2021,Abu Dhabi Grand Prix,Yuki Tsunoda,4
2021,Abu Dhabi Grand Prix,Pierre Gasly,10
2021,Abu Dhabi Grand Prix,Pierre Gasly,8
2021,Abu Dhabi Grand Prix,Pierre Gasly,7
2021,Abu Dhabi Grand Prix,Pierre Gasly,6
2021,Abu Dhabi Grand Prix,Pierre Gasly,5
2021,Abu Dhabi Grand Prix,Pierre Gasly,8
2021,Abu Dhabi Grand Prix,Pierre Gasly,7
2021,Abu Dhabi Grand Prix,Pierre Gasly,6
2021,Abu Dhabi Grand Prix,Pierre Gasly,5
2021,Abu Dhabi Grand Prix,Valtteri Bottas,7
2021,Abu Dhabi Grand Prix,Valtteri Bottas,6
2021,Abu Dhabi Grand Prix,Valtteri Bottas,5
2021,Abu Dhabi Grand Prix,Valtteri Bottas,4
2021,Abu Dhabi Grand Prix,Valtteri Bottas,3
2021,Abu Dhabi Grand Prix,Valtteri Bottas,8
2021,Abu Dhabi Grand Prix,Valtteri Bottas,6
2021,Abu Dhabi Grand Prix,Valtteri Bottas,5
2021,Abu Dhabi Grand Prix,Valtteri Bottas,4
2021,Abu Dhabi Grand Prix,Lando Norris,12
2021,Abu Dhabi Grand Prix,Lando Norris,11
2021,Abu Dhabi Grand Prix,Lando Norris,10
2021,Abu Dhabi Grand Prix,Lando Norris,9
2021,Abu Dhabi Grand Prix,Lando Norris,8
2021,Abu Dhabi Grand Prix,Lando Norris,7
2021,Abu Dhabi Grand Prix,Lando Norris,5
2021,Abu Dhabi Grand Prix,Lando Norris,8
2021,Abu Dhabi Grand Prix,Lando Norris,7
2021,Abu Dhabi Grand Prix,Fernando Alonso,9
2021,Abu Dhabi Grand Prix,Fernando Alonso,7
2021,Abu Dhabi Grand Prix,Fernando Alonso,6
2021,Abu Dhabi Grand Prix,Fernando Alonso,5
2021,Abu Dhabi Grand Prix,Fernando Alonso,4
2021,Abu Dhabi Grand Prix,Fernando Alonso,8
2021,Abu Dhabi Grand Prix,Fernando Alonso,8
2021,Abu Dhabi Grand Prix,Esteban Ocon,16
2021,Abu Dhabi Grand Prix,Esteban Ocon,15
2021,Abu Dhabi Grand Prix,Esteban Ocon,14
2021,Abu Dhabi Grand Prix,Esteban Ocon,12
2021,Abu Dhabi Grand Prix,Esteban Ocon,11
2021,Abu Dhabi Grand Prix,Esteban Ocon,10
2021,Abu Dhabi Grand Prix,Esteban Ocon,9
2021,Abu Dhabi Grand Prix,Charles Leclerc,15
2021,Abu Dhabi Grand Prix,Charles Leclerc,14
2021,Abu Dhabi Grand Prix,Charles Leclerc,13
2021,Abu Dhabi Grand Prix,Charles Leclerc,12
2021,Abu Dhabi Grand Prix,Charles Leclerc,11
2021,Abu Dhabi Grand Prix,Charles Leclerc,9
2021,Abu Dhabi Grand Prix,Charles Leclerc,8
2021,Abu Dhabi Grand Prix,Charles Leclerc,11
2021,Abu Dhabi Grand Prix,Charles Leclerc,10
2021,Abu Dhabi Grand Prix,Sebastian Vettel,14
2021,Abu Dhabi Grand Prix,Sebastian Vettel,12
2021,Abu Dhabi Grand Prix,Sebastian Vettel,11
2021,Abu Dhabi Grand Prix,Sebastian Vettel,10
2021,Abu Dhabi Grand Prix,Sebastian Vettel,9
2021,Abu Dhabi Grand Prix,Sebastian Vettel,15
2021,Abu Dhabi Grand Prix,Sebastian Vettel,14
2021,Abu Dhabi Grand Prix,Sebastian Vettel,13
2021,Abu Dhabi Grand Prix,Sebastian Vettel,12
2021,Abu Dhabi Grand Prix,Sebastian Vettel,11
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,9
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,8
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,16
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,13
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,12
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,11
2021,Abu Dhabi Grand Prix,Daniel Ricciardo,12
2021,Abu Dhabi Grand Prix,Lance Stroll,13
2021,Abu Dhabi Grand Prix,Lance Stroll,11
2021,Abu Dhabi Grand Prix,Lance Stroll,10
2021,Abu Dhabi Grand Prix,Lance Stroll,16
2021,Abu Dhabi Grand Prix,Lance Stroll,15
2021,Abu Dhabi Grand Prix,Lance Stroll,14
2021,Abu Dhabi Grand Prix,Lance Stroll,13
2021,Abu Dhabi Grand Prix,Mick Schumacher,18
2021,Abu Dhabi Grand Prix,Mick Schumacher,17
2021,Abu Dhabi Grand Prix,Mick Schumacher,16
2021,Abu Dhabi Grand Prix,Mick Schumacher,15
2021,Abu Dhabi Grand Prix,Mick Schumacher,14
2021,Abu Dhabi Grand Prix,Sergio Perez,2
